CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,avg_tx_amount,std_tx_amount,days_since_last_tx,tx_q1q2_rate_of_change,tx_q2q3_rate_of_change,avg_ss_duration,std_ss_duration,days_since_last_ss,ss_q1q2_rate_of_change,ss_q2q3_rate_of_change,failed_ratio_spike_q2,failed_ratio_spike_q3,failed_ratio_volatility,Exited
15661507,587,Spain,Male,45,6,0.0,1,0,0,158684.81,10159.749360902257,12808.654677333267,2,-0.14606741573033707,0.32894736842105265,10.702915408443767,11.859724590326556,4,-0.14285714285714285,0.08333333333333333,0.0,0.07692307692307693,0.04441155916843275,0
15568982,726,France,Female,24,6,0.0,2,1,1,54724.03,9592.66925490196,14028.280981551748,3,-0.24752475247524752,0.02631578947368421,12.89622566154912,8.862381851652177,17,-0.2916666666666667,-0.23529411764705882,0.01715686274509804,-0.058823529411764705,0.030250831015643166,0
15577657,732,France,Male,41,8,0.0,2,1,1,170886.17,12660.944025974026,23894.869968651055,1,-0.10833333333333334,-0.24299065420560748,20.190245318006728,18.98585637671964,5,0.125,-0.05555555555555555,-0.0625,0.0,0.036084391824351615,0
15597945,636,Spain,Female,32,8,0.0,2,1,0,138555.46,11509.390513595166,18524.568336561184,1,-0.020202020202020204,0.3917525773195876,18.44468636262807,15.856169894938244,7,0.0,0.4,0.0,-0.06666666666666667,0.03849001794597505,0
15699309,510,Spain,Female,38,4,0.0,1,1,0,118913.53,9967.370177383593,17293.779224308822,1,-0.11842105263157894,0.23134328358208955,8.505164887310372,4.408094989295015,63,-0.1111111111111111,-0.75,0.0,0.5,0.2886751345948129,1
15725737,669,France,Male,46,3,0.0,2,0,1,8487.75,10644.26,16195.485226864363,4,-0.4594594594594595,0.05,20.042202158863947,12.463643021397456,12,-0.5,1.2,0.0,0.09090909090909091,0.0524863881081478,0
15625047,846,France,Female,38,5,0.0,1,1,1,187616.16,14787.25935897436,25892.402717052926,1,-0.3103448275862069,0.45,19.359658592698626,14.235609861595037,12,0.0625,-0.29411764705882354,0.0,0.08333333333333333,0.048112522432468816,0
15738191,577,France,Male,25,3,0.0,2,0,1,124508.29,9211.74289473684,12727.124618722099,2,-0.3548387096774194,0.25,18.56371701974357,18.50985414277147,4,0.0,0.2,0.0,0.0,0.0,0
15736816,756,Germany,Male,36,2,136815.64,1,1,1,170041.95,12286.948428571428,20741.513773073253,3,-0.04,-0.125,20.21957234712018,20.021851409173344,12,-0.5,-0.1,-0.1,0.0,0.05773502691896259,0
15700772,571,France,Male,44,9,0.0,2,0,0,38433.35,7605.53663900415,10310.190230170865,4,-0.15053763440860216,-0.12658227848101267,14.119482414155735,11.200893837794352,4,0.09090909090909091,-0.4166666666666667,0.0,0.14285714285714285,0.08247860988423225,0
15728693,574,Germany,Female,43,3,141349.43,1,1,1,100187.43,12130.94780487805,24149.358544112132,3,0.7777777777777778,0.0,23.13182472949657,22.355568303743574,1,0.6666666666666666,0.06666666666666667,0.0,0.0,0.0,0
15706552,533,France,Male,36,7,85311.7,1,0,1,156731.91,11494.870604026846,18009.854378420823,1,0.06382978723404255,0.04,18.524416783138403,14.022929259058975,10,-0.047619047619047616,-0.45,-0.04523809523809523,-0.05,0.04763888475701244,0
15750181,553,Germany,Male,41,9,110112.54,2,0,0,81898.81,8843.629145299145,13141.246312333082,2,-0.4095238095238095,0.08064516129032258,17.895443385835197,15.09413614550258,4,0.0,0.4,0.0,0.0,0.0,0
15659428,520,Spain,Female,42,6,0.0,2,1,1,34410.55,9986.640653266331,17046.25554092269,2,-0.30666666666666664,0.38461538461538464,25.540767330846407,23.690923097247353,3,2.8,-0.42105263157894735,0.0,0.0,0.0,0
15732963,722,Spain,Female,29,9,0.0,2,1,1,142033.07,12237.742789968652,18967.846509239167,1,-0.00847457627118644,-0.28205128205128205,22.033944556180117,21.627217037990167,11,0.3333333333333333,0.0,0.0625,-0.0625,0.036084391824351615,0
15788448,490,Spain,Male,31,3,145260.23,1,0,1,114066.77,10451.071046511628,17377.12866470563,1,-0.3333333333333333,0.8,12.636942163012405,9.225154979251132,1,-0.2857142857142857,-0.3,0.0,0.0,0.0,0
15729599,804,Spain,Male,33,7,76548.6,1,0,1,98453.45,9507.651627906977,14847.863732322461,2,0.2361111111111111,0.0898876404494382,11.104590839383356,5.991705877112181,3,0.625,-0.07692307692307693,0.0,0.0,0.0,0
15717426,850,France,Male,36,7,0.0,1,1,1,40812.9,9257.280179372197,16089.560070231377,2,-0.13636363636363635,-0.2236842105263158,7.505458853597154,2.8855822761452683,22,0.25,-0.3,0.0,0.0,0.0,0
15585768,582,Germany,Male,41,6,70349.48,2,0,1,178074.04,20580.14990900819,25853.31095916076,1,-0.06515580736543909,0.2606060606060606,27.752505631423052,24.448212510917287,10,0.28,-0.03125,0.0,0.0,0.0,0
15619360,472,Spain,Male,40,4,0.0,1,1,0,70154.22,9950.337956521738,17695.20259852742,4,-0.28125,-0.057971014492753624,8.045282130574945,4.394693136012089,24,2.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333,0.19245008972987526,0
15738148,465,France,Female,51,8,122522.32,1,0,0,181297.65,13960.509255813955,25067.27732439055,2,-0.12643678160919541,-0.3157894736842105,16.14487404563779,13.839766300527696,7,-0.4666666666666667,0.5,-0.06666666666666667,0.0,0.03849001794597505,1
15755196,834,France,Female,49,2,131394.56,1,0,0,194365.76,11509.379791666666,15097.883307024522,10,-0.11764705882352941,0.06666666666666667,24.69883928931457,24.97597256176196,4,-0.058823529411764705,-0.1875,-0.058823529411764705,0.0,0.03396178054056622,1
15684171,660,Spain,Female,61,5,155931.11,1,1,1,158338.39,19059.590809443507,22806.306238362613,1,-0.06598984771573604,0.15217391304347827,28.71141132240416,28.841360923516813,1,-0.4473684210526316,-0.23809523809523808,0.047619047619047616,-0.047619047619047616,0.027492869961410746,0
15754849,776,Germany,Female,32,4,109421.13,2,1,1,126517.46,14037.121181818182,25871.821234466937,2,-0.2619047619047619,0.1935483870967742,17.215507866300268,15.497976018942717,15,0.7,0.0,0.058823529411764705,0.0,0.03396178054056622,0
15771573,637,Germany,Female,39,9,137843.8,1,1,1,117622.8,8792.447263681592,16798.9895844551,3,0.0,-0.32,21.247593473258885,21.919733098583286,10,0.07692307692307693,-0.14285714285714285,-0.08241758241758243,-0.07142857142857142,0.07698845991569123,1
15766205,550,Germany,Male,38,2,103391.38,1,0,1,90878.13,12185.710588235293,18782.413366269462,5,0.17647058823529413,-0.3,21.445165021158488,11.995259533232923,1,0.5714285714285714,0.18181818181818182,0.2727272727272727,-0.2727272727272727,0.1574591643244434,0
15771873,776,Germany,Female,37,2,103769.22,2,1,0,194099.12,8032.329999999999,9117.755760662818,3,-0.6363636363636364,0.375,20.2204382877182,15.754496961345124,4,-0.47619047619047616,-0.18181818181818182,0.0,0.1111111111111111,0.06415002990995841,0
15616550,698,Germany,Male,44,10,116363.37,2,1,0,198059.16,20242.11859744991,24485.735226430494,1,-0.04424778761061947,0.3425925925925926,37.605038247995395,39.42693373119917,4,0.06521739130434782,-0.061224489795918366,-0.021739130434782608,0.021739130434782608,0.012551092808470126,0
15768193,585,Germany,Male,36,5,146050.97,2,0,0,86424.57,13745.308983050847,21680.676378647466,1,0.6410256410256411,0.15625,18.264427097596432,14.374971262509058,3,-0.2222222222222222,-0.07142857142857142,0.07142857142857142,-0.07142857142857142,0.041239304942116126,0
15683553,788,France,Female,33,5,0.0,2,0,0,116978.19,11862.116494117647,19744.65183542532,2,-0.23255813953488372,-0.08333333333333333,8.661311725903161,4.637095993598726,11,0.2,0.0,0.0,0.0,0.0,0
15702298,655,Germany,Male,41,8,125561.97,1,0,0,164040.94,11823.749214659687,19397.312547391353,2,0.5,-0.013888888888888888,19.96086073643424,17.77095465117346,14,0.0,-0.4,0.06666666666666667,-0.06666666666666667,0.03849001794597505,1
15760861,619,France,Male,43,1,125211.92,1,1,1,113410.49,17851.33810810811,32336.7636378645,4,-0.42857142857142855,0.875,17.98875642462333,16.96124117222903,82,-0.42857142857142855,-0.875,0.0,0.0,0.0,0
15630053,656,France,Male,45,5,127864.4,1,1,0,87107.57,8459.41988888889,13032.311784005953,3,-0.09090909090909091,-0.1,16.518130378306818,16.81057274593736,2,0.5833333333333334,-0.47368421052631576,0.05263157894736842,-0.05263157894736842,0.0303868562731382,0
15623944,511,Spain,Female,66,4,0.0,1,1,0,1643.11,4364.04088028169,7881.649338855247,1,0.20481927710843373,0.01,7.713450158308948,3.368038514725471,46,1.5,-0.2,0.0,0.0,0.0,1
15804771,614,France,Male,51,4,40685.92,1,1,1,46775.28,12113.273854166668,20676.035992665995,3,-0.16666666666666666,0.0,24.811519326990496,21.763174966244847,4,-0.4117647058823529,1.0,0.0411764705882353,-0.05,0.02668756389963961,0
15651280,742,Germany,Male,35,5,136857.0,1,0,0,84509.57,9456.520718954247,17986.691623273426,1,-0.18032786885245902,-0.16,12.499249722705661,7.632113625492043,9,-0.2857142857142857,-0.5,0.1,-0.1,0.05773502691896259,0
15773469,687,Germany,Female,27,9,152328.88,2,0,0,126494.82,11731.226156716417,18169.83841048506,1,0.0,0.5263157894736842,17.84711370167474,13.006397213491633,6,-0.34782608695652173,0.0,-0.043478260869565216,0.0,0.025102185616940248,0
15702014,555,Spain,Male,33,1,56084.69,2,0,0,178798.13,12902.3375,16858.682954822623,4,0.42857142857142855,0.1,11.28559839905565,8.174997863116687,14,0.5,-0.16666666666666666,-0.125,0.1,0.06614378277661477,0
15751208,684,Spain,Male,56,8,78707.16,1,1,1,99398.36,10858.125551724139,18517.706045999126,1,-0.3252032520325203,0.012048192771084338,16.644147832160627,16.67805815721229,3,0.6,-0.25,-0.1,0.0,0.05773502691896259,0
15592461,603,Germany,Male,26,4,109166.37,1,1,1,92840.67,9592.01548076923,13588.534936177422,4,-0.6851851851851852,0.9411764705882353,13.178426850484167,12.572543769821054,19,0.625,-0.07692307692307693,0.0,0.0,0.0,0
15789484,751,Germany,Female,36,6,169831.46,2,1,1,27758.36,10729.451492146598,19398.954151131107,2,-0.08461538461538462,0.11764705882352941,16.622742607917463,12.243190725433077,3,0.058823529411764705,-0.2777777777777778,-0.0032679738562091526,-0.05555555555555555,0.03305880371567215,0
15696061,581,Germany,Female,34,1,101633.04,1,1,0,110431.51,13274.847931034481,26487.459187218523,3,-0.2222222222222222,0.8571428571428571,11.431261506351948,8.196473451797765,6,1.5,-0.2,0.06666666666666667,-0.06666666666666667,0.03849001794597505,0
15641582,735,Germany,Male,43,10,123180.01,2,1,1,196673.28,19579.757284768213,24147.867170484566,1,-0.0755287009063444,-0.12091503267973856,31.426616271254257,31.941026018612796,3,-0.02702702702702703,0.05555555555555555,0.0,0.0,0.0,0
15638424,661,Germany,Female,35,5,150725.53,2,0,1,113656.85,8771.308086124402,14602.027209471176,2,0.13559322033898305,0.23880597014925373,15.587816687024555,12.112471045085643,9,-0.15384615384615385,0.09090909090909091,0.09090909090909091,-0.09090909090909091,0.052486388108147805,0
15755648,675,France,Female,21,8,98373.26,1,1,0,18203.0,8452.588871252205,15647.372427978564,1,-0.2076271186440678,-0.22994652406417113,8.495856117291595,3.619615753248623,66,-0.25,-0.6666666666666666,0.0,0.0,0.0,0
15703793,738,Germany,Male,58,2,133745.44,4,1,0,28373.86,14414.562906574394,16508.73688228118,1,0.18604651162790697,-0.00980392156862745,35.66760566823098,34.654869219660135,19,-0.5581395348837209,-0.42105263157894735,0.0,0.0,0.0,1
15620344,813,France,Male,29,6,0.0,1,1,0,33953.87,7368.283958333333,12479.027328709826,8,-0.11194029850746269,-0.3025210084033613,7.918218918023844,5.321209491903712,15,0.0,0.2,0.0,0.0,0.0,0
15779052,604,Germany,Female,25,5,157780.84,2,1,1,58426.81,11946.549423076924,20686.66858263044,3,-0.2638888888888889,0.5660377358490566,18.439746945797104,18.22459867279447,8,0.5,-0.13333333333333333,0.2,-0.2,0.11547005383792518,0
15770811,519,France,Male,36,9,0.0,2,0,1,145562.4,13221.10131147541,24348.736535470594,1,-0.09183673469387756,0.3258426966292135,21.218669429304516,16.423736069051774,5,-0.56,0.36363636363636365,0.09090909090909091,-0.09090909090909091,0.052486388108147805,0
15780961,735,France,Female,21,1,178718.19,2,1,0,22388.0,17711.877058823527,20322.15103986404,89,0.2857142857142857,-0.8888888888888888,17.920799030874985,17.38347646787223,17,0.2222222222222222,-0.18181818181818182,0.0,0.0,0.0,0
15614049,664,France,Male,55,8,0.0,2,1,1,139161.64,10643.487933130698,17696.35549163357,1,-0.2265625,0.030303030303030304,17.920468705635447,22.803947799479843,4,-0.07142857142857142,-0.07692307692307693,0.0,0.0,0.0,0
15662085,678,France,Female,32,9,0.0,1,1,1,148210.64,10288.548096885814,18814.592094951946,1,-0.1619047619047619,0.09090909090909091,15.667063641705075,15.968583452032318,1,0.4,-0.42857142857142855,0.0,0.0,0.0,0
15575185,757,Spain,Male,33,5,77253.22,1,0,1,194239.63,9341.567625,13875.411752947763,4,0.08695652173913043,0.28,12.23722144676185,8.61045712266061,7,-0.23076923076923078,0.3,0.0,0.07692307692307693,0.04441155916843275,0
15803136,416,Germany,Female,41,10,122189.66,2,1,0,98301.61,9828.113965517241,16059.488096473662,2,-0.030534351145038167,-0.29133858267716534,17.30780585745594,13.78605033574625,7,-0.46153846153846156,2.2857142857142856,0.0,0.043478260869565216,0.025102185616940248,0
15706021,665,France,Female,34,1,96645.54,2,0,0,171413.66,12109.516666666666,25007.643252468082,17,0.75,-0.42857142857142855,21.01257519089421,20.479147290008047,4,-0.375,0.1,0.0,0.09090909090909091,0.0524863881081478,0
15663706,777,France,Female,32,2,0.0,1,1,0,136458.19,12253.346075949366,22035.17924933088,5,-0.36363636363636365,0.19047619047619047,9.11453124381601,4.515816491113541,78,-0.5555555555555556,-0.75,0.0,0.0,0.0,1
15641732,543,France,Female,36,3,0.0,2,0,0,26019.59,9540.800223214286,16297.773281730322,2,0.1518987341772152,-0.4065934065934066,6.553909665369573,2.4849098974263044,13,-0.6,2.0,0.0,0.0,0.0,0
15701164,506,France,Female,34,4,90307.62,1,1,1,159235.29,12183.514405940596,20147.481336489796,3,-0.140625,0.509090909090909,7.950662820687076,4.540372801020273,15,-0.18181818181818182,0.2222222222222222,0.0,0.0,0.0,0
15738751,493,France,Female,46,4,0.0,2,1,0,1907.66,7670.015277777778,13368.766588989334,3,-0.2222222222222222,-0.2,12.875272409222267,9.117322475728463,1,-0.16666666666666666,0.3,0.0,0.07692307692307693,0.04441155916843275,0
15805254,652,Spain,Female,75,10,0.0,2,1,1,114675.75,11245.02750503018,19747.18624930099,1,0.14285714285714285,-0.17391304347826086,15.949710298089,15.520002234735939,1,0.125,-0.1111111111111111,0.0,0.0,0.0,0
15762418,750,Spain,Male,22,3,121681.82,1,1,0,128643.35,10430.988775510205,14401.88632116585,1,0.5909090909090909,0.17142857142857143,15.090405204071915,12.567603077697992,18,0.0,-0.5714285714285714,-0.07142857142857142,0.0,0.041239304942116126,1
15625759,729,France,Male,30,9,0.0,2,1,0,151869.35,11804.883306878306,18450.530879265774,1,-0.017391304347826087,0.3274336283185841,20.669114316554808,23.50252679798096,4,0.5833333333333334,0.10526315789473684,-0.08333333333333333,0.0,0.048112522432468816,0
15622897,646,France,Female,46,4,0.0,3,1,0,93251.42,8988.703369565217,15359.66233007918,4,-0.21052631578947367,-0.2,18.01296367402132,11.871666251606165,34,0.6666666666666666,-0.1,0.0,0.0,0.0,1
15767954,635,Germany,Female,28,3,81623.67,2,1,1,156791.36,13260.454866666667,23542.581059554628,2,0.5405405405405406,-0.017543859649122806,20.42009464068265,14.159567521476067,3,0.0,1.0909090909090908,0.0,0.043478260869565216,0.025102185616940248,0
15757535,647,Spain,Female,44,5,0.0,3,1,1,174205.22,16881.15167130919,21351.454901680227,2,0.064,-0.24060150375939848,31.800578129244727,32.08202032473824,38,0.0,-0.39285714285714285,-0.03571428571428571,0.058823529411764705,0.029635999957281268,1
15731511,808,France,Male,45,7,118626.55,2,1,0,147132.46,18782.783940774487,21688.32447119524,2,0.013513513513513514,-0.06,31.611705632334683,32.46663496499801,3,-0.08571428571428572,-0.15625,-0.05714285714285714,0.037037037037037035,0.02898646878878555,0
15809248,524,France,Female,36,10,0.0,2,1,0,109614.57,11816.5761790393,18869.63292611217,1,0.0273972602739726,0.08,18.527016543922894,15.865680510218898,5,0.3157894736842105,-0.48,0.04,-0.04,0.023094010767585032,0
15640635,769,France,Male,29,8,0.0,2,1,1,172290.61,12257.628502024292,21267.86583479124,1,-0.23076923076923078,-0.2125,18.045116629536334,15.683639133177184,2,-0.6428571428571429,1.8,0.0,0.0,0.0,0
15676966,730,Spain,Male,42,4,0.0,2,0,1,85982.47,11025.189932432431,21762.865460731842,3,-0.07272727272727272,-0.17647058823529413,13.010498714033536,9.135568657007227,1,0.15384615384615385,-0.3333333333333333,0.06666666666666667,-0.06666666666666667,0.03849001794597505,0
15699461,515,Spain,Male,35,10,176273.95,1,0,1,121277.78,9903.42525483304,14406.756490295389,2,0.46258503401360546,-0.037209302325581395,23.230355579464888,18.90941207836976,7,-0.11764705882352941,0.3333333333333333,0.0,0.0,0.0,0
15738721,773,Spain,Male,41,9,102827.44,1,0,1,64595.25,11292.044792122537,19509.246482457525,1,-0.22941176470588234,0.19083969465648856,22.417450736257354,22.406159737786208,4,-0.1,0.5555555555555556,0.1111111111111111,-0.1111111111111111,0.06415002990995841,0
15693683,814,Germany,Male,29,8,97086.4,2,1,1,197276.13,20186.5591347207,25834.267897792248,1,-0.1712846347607053,-0.4316109422492401,28.194099229163943,31.749293258539012,5,-0.03125,0.25806451612903225,0.0,0.02564102564102564,0.014803853056144251,0
15604348,710,Spain,Male,22,8,0.0,2,0,0,99645.04,10799.645608308605,19512.668799697334,1,-0.06896551724137931,0.046296296296296294,8.346864673309565,7.053574338005564,10,-0.4,0.3333333333333333,0.0,0.125,0.07216878364870323,0
15633059,413,France,Male,34,9,0.0,2,0,0,6534.18,7497.028399246705,13768.204830504439,1,0.07142857142857142,0.016666666666666666,9.299256941552168,5.836091342533766,10,-0.46153846153846156,-0.5714285714285714,0.0,0.0,0.0,0
15808582,665,France,Female,40,6,0.0,1,1,1,161848.03,11803.636978193146,19363.255964619577,1,-0.019417475728155338,0.15841584158415842,15.288620013606055,12.623411634280776,1,1.0909090909090908,-0.6086956521739131,0.0,0.0,0.0,0
15743192,623,France,Female,44,6,0.0,2,0,0,167162.43,9637.474722222223,14348.988248002663,1,0.057692307692307696,0.0,18.539866769842806,13.688521057103882,4,0.0,0.7272727272727273,0.09090909090909091,-0.09090909090909091,0.052486388108147805,0
15580146,738,France,Male,31,9,82674.15,1,1,0,41970.72,9820.90918918919,16512.21947448087,3,-0.19626168224299065,-0.23255813953488372,12.8660280454262,8.75230772157667,7,0.3,0.3076923076923077,0.07692307692307693,-0.07692307692307693,0.04441155916843275,0
15776605,528,Spain,Male,36,7,0.0,2,1,0,60536.56,8923.791196013288,14831.79126967445,1,0.14285714285714285,0.2604166666666667,11.493484931741829,7.245435445784117,6,-0.8461538461538461,4.0,0.0,0.1,0.05773502691896258,0
15804919,670,Spain,Female,65,1,0.0,1,1,1,177655.68,9799.378823529412,12639.538828183111,75,-0.125,-0.7142857142857143,20.847680441185496,19.31882153015753,1,-0.07692307692307693,-0.25,0.0,0.0,0.0,1
15613854,622,Spain,Female,46,4,107073.27,2,1,1,30984.59,8110.647071428572,12598.594360149666,1,-0.10869565217391304,0.2926829268292683,14.107472729459131,9.902776576288051,52,0.625,-0.8461538461538461,0.0,0.0,0.0,1
15599195,582,Germany,Male,32,1,88938.62,1,1,1,10054.53,7078.096333333334,8741.69097160094,14,-0.4230769230769231,0.26666666666666666,7.420619638950616,5.073399548126348,13,0.3333333333333333,-0.625,0.0,0.3333333333333333,0.19245008972987526,0
15812878,785,Germany,Female,36,2,99806.85,1,0,1,36976.52,10993.908240740742,17775.340226851073,7,-0.24390243902439024,0.16129032258064516,9.226488674102987,6.604416754982255,12,-0.5,0.5,0.0,0.0,0.0,0
15602312,605,Spain,Male,33,5,150092.8,1,0,0,71862.79,10181.842455089822,17126.636508546133,2,-0.1,0.16339869281045752,7.823990944295404,4.726549183639321,2,-0.75,5.0,0.0,0.0,0.0,0
15744689,479,Germany,Male,35,9,92833.89,1,1,0,99449.86,7637.043258426966,9905.31053614722,4,-0.3026315789473684,-0.07547169811320754,10.653363613310834,10.002924520670382,14,0.07692307692307693,-0.6428571428571429,-0.07692307692307693,0.0,0.04441155916843275,1
15665790,538,Germany,Male,39,7,108055.1,2,1,0,27231.26,12442.749850746268,19982.315487573178,9,-0.2777777777777778,0.05128205128205128,21.922890545995646,17.266574582330755,4,-0.23809523809523808,0.0,-0.047619047619047616,0.0,0.027492869961410746,0
15715951,562,France,Male,42,2,100238.35,1,0,0,86797.41,13969.732000000002,21367.848174106595,19,0.125,-0.3888888888888889,13.663095144881483,14.604140789273165,2,0.375,-0.09090909090909091,0.09090909090909091,0.009090909090909094,0.055297841184529274,0
15591100,675,Spain,Male,36,9,106190.55,1,0,1,22994.32,8782.012121212121,14536.893329870367,73,0.13385826771653545,-0.8194444444444444,11.441754961205524,7.639617402868076,8,1.0833333333333333,-0.64,-0.12666666666666665,-0.04,0.08700787533534174,0
15609618,721,Germany,Male,28,9,154475.54,2,0,1,101300.94,11081.404504950495,18934.116470588582,5,-0.33707865168539325,-0.0847457627118644,17.38948426304052,12.093961231831486,5,-0.07142857142857142,-0.38461538461538464,-0.07142857142857142,0.125,0.06271222471936154,1
15675522,628,Germany,Female,30,9,132351.29,2,1,1,74169.13,9311.327126436781,16590.54334929858,3,-0.19444444444444445,-0.2413793103448276,21.113471019568134,16.73327118245079,41,-0.07142857142857142,-0.38461538461538464,0.0,0.0,0.0,0
15705512,668,Germany,Female,37,6,167864.4,1,1,0,115638.29,12324.87046875,19634.80776797318,1,-0.5555555555555556,0.11363636363636363,17.195196990772512,17.150845221595198,8,0.0,-0.23529411764705882,0.0,0.0,0.0,0
15698028,506,France,Female,41,1,0.0,2,1,0,31766.3,9360.638536585366,11201.686610435403,4,-0.2,0.16666666666666666,10.273743790876706,6.47250808822914,1,-0.125,0.14285714285714285,0.0,0.0,0.0,0
15661670,524,Germany,Female,31,8,107818.63,1,1,0,199725.39,12112.099772727272,18318.662023099943,9,-0.3333333333333333,-0.2,19.750380531130787,16.020717585530033,1,-0.07142857142857142,-0.46153846153846156,0.0,0.0,0.0,1
15600781,699,Germany,Male,34,4,185173.81,2,1,0,120834.48,10247.704954954956,19553.165449880667,1,0.10810810810810811,-0.1951219512195122,15.939923589273045,10.893086804471027,4,-0.25,-0.3333333333333333,0.08333333333333333,-0.08333333333333333,0.048112522432468816,0
15682472,828,France,Male,34,8,129433.34,2,0,0,38131.77,10342.414469026548,17201.327382574604,1,0.0379746835443038,-0.2073170731707317,16.384610676722502,14.305344242657915,12,0.8333333333333334,0.45454545454545453,-0.16666666666666666,0.0,0.09622504486493763,0
