,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,days_since_last_tx,txs_avg_amount,amount_std,avg_cashout_amount,ratio_recent_vs_past_txs,ratio_recent_vs_past_amount,ratio_cashouts,ratio_transfers,inflation_pressure,days_since_last_ss,total_ss_past30d,total_ss_past90d,avg_ss_per_wk,avg_ss_duration_min,std_ss_duration_min,ratio_ss_time_recent_vs_past,ratio_events_sessios,ratio_failed_ss,total_opened_push,Churn
13734,522,54,5,104653.98079159956,1,1,0,188537.0532598585,3,105130.07031242321,155361.5066328469,85596.20417181098,-0.08410733725466993,-0.869446058958636,-1.2774265632467425,-2.058494477780025,0.027632003877415344,5,3,14,1.0941525057534465,19.735505644864567,17.713566984611806,0.06988699378604385,-1.0537126280364417,-2.974203894213474,2,1
4369,565,44,1,0.0,2,0,1,89602.81,1,130619.8625,136901.72555998396,188607.545,0.1582240052148942,0.2180154154795678,-1.0986122886681098,-2.803360380906535,0.0564163469628139,9,2,7,0.56,17.970699093851447,12.760645699806226,0.0414572030120281,-2.0149030205422647,-2.70805020110221,2,0
10295,549,44,8,164769.5790261392,1,0,0,63811.936120078724,1,151991.11524252853,480372.00884137454,135116.2705633132,0.12652375313005304,0.5163525683775858,-1.2756159412085395,-2.4312190256318464,0.035603788756932105,10,2,5,1.026035693976048,19.770205285512688,14.856967550505702,0.32889361646279147,-1.194354249058412,-2.580648610178303,5,1
7029,742,29,4,0.0,2,1,1,180066.59,1,166017.81011494255,305979.83301490574,139565.2220689655,0.0870113769896296,0.500511859440505,-1.0761394328160512,-2.531426665422893,0.0273576523179914,1,5,19,1.5384615384615383,29.658779384907437,22.772503315808848,-0.5706972957467079,-1.410986973710262,-2.6149597780361984,6,0
1087,546,28,8,0.0,1,1,0,159254.29,1,129171.73896049896,251498.8774099277,128178.59739130433,0.0714589639821448,0.2985293365528381,-1.243470180919909,-2.2076522004984787,0.0344404002731695,20,2,7,0.5652173913043478,8.231592519128547,6.266661983228727,-0.1668465034978118,-1.9459101490553132,-2.639057329615259,0,0
10062,597,46,8,0.0,1,0,0,134868.78299602953,1,113012.577722334,139357.902613625,164796.7149302239,-0.1269052636994818,-0.02106230823905461,-1.0894834497170705,-2.4600549701218446,0.03213194828344948,33,0,4,0.6751508617895602,18.294429913859258,14.723134290419521,-0.7353000692549542,-1.5224766691399925,-2.011748073525749,2,1
7127,636,76,9,126534.6,1,1,1,39789.62,1,122261.32275000002,264039.20507042285,139530.28791666668,0.1702732182777801,-0.1210523243025157,-1.314166979829498,-2.630781420311399,0.0858873238177414,4,6,11,1.1923076923076923,19.881614971542657,16.494261211107624,1.113797909614331,-1.1631508098056809,-2.772588722239781,5,0
14533,533,40,7,119825.59236378522,1,1,0,196548.39026796838,4,89395.92339074751,119044.31881347264,100048.05003208377,0.0,-0.3922905063177965,-1.0973108496518116,-2.68876396287044,0.029008858637151226,10,2,7,0.7548295568779119,20.719583586516833,12.85975070322792,0.19781451735097527,-1.496861430649523,-2.60204542487331,2,1
12992,698,42,4,85320.27564772822,3,1,0,124573.35304097875,1,240193.29571069597,289709.40619999095,232220.79191920778,-0.13978670208087068,-0.3434531745135992,-0.5708091522389899,-2.8068707237573522,0.045539873760176215,1,6,21,1.7089147921261596,30.32609501150052,27.810906681055705,-0.49138055281247006,-0.5520728090651524,-3.8081883971818176,18,1
5528,596,40,5,62389.03,3,1,0,148623.43,8,132514.81230769228,246739.02480462845,68505.90000000001,0.0132452267500205,-0.9949694681672738,-1.1239300966523995,-1.6094379124341005,0.0707065622462689,3,3,10,1.0,21.223047528626303,16.947593234500022,-0.1440034519820804,-1.0608719606852628,-2.5649493574615367,5,1
12251,535,48,1,93825.73597629406,2,1,0,136195.0938926646,1,451271.69382434746,1200718.2339460733,248946.23254661183,-0.030263641999384264,-1.1389208033506082,-0.5958680198379191,-2.336262255004448,0.10773423149494378,9,3,14,1.2878662976780555,29.28481868157659,23.969469963492646,-0.885101661835059,-0.36180192764042934,-3.5218032260556273,15,1
12068,512,52,1,123744.2387914817,1,0,0,72279.52585251864,17,114772.32452393924,114939.04856326242,155318.27331611622,-0.057681019207599854,-0.19171140645954576,-0.970049884476048,-2.603741151215242,0.03250263989038042,10,1,4,0.6106145454158407,21.47668494068049,20.825912432058548,-0.22096773999960967,-1.0102119682181696,-2.307883243574626,2,1
2256,639,29,4,133434.57,2,1,0,97983.44,1,154161.32116666666,225807.42547497005,186268.4586842105,0.1466034741918754,0.2817392597527813,-1.1322288994670948,-2.1567332159814825,0.0562915923547141,7,8,17,1.0,19.51235743301488,18.735881909899167,-0.1423507313726201,-1.349926716949016,-2.19722457733622,5,0
7253,705,40,3,92889.91,1,1,1,109496.69,1,150461.54054054053,247497.90647576863,153333.50714285715,0.0,-0.8511786781003472,-1.1349799328389845,-2.2335922215070942,0.0604987992210302,16,4,14,1.15,20.2010735895569,19.12101980390388,0.2772348796463271,-1.791759469228055,-2.079441541679836,6,0
14915,652,42,4,0.0,2,1,0,162377.397811111,2,161520.75173395747,194066.10849540267,163315.22759435093,-0.1027313663208817,-0.568584681420115,-1.157753924678465,-2.1594235041575867,0.036131160447691546,7,1,8,0.8318782892882615,14.08014503249686,7.650527377742458,-0.5486863436858473,-0.9669045968584725,-2.3315992647874184,3,1
1111,699,26,6,79932.41,1,0,0,150242.44,1,133937.37331742243,283471.94916548464,127261.09611570249,0.0046838493124264,-0.301939431148259,-1.2362336665441571,-2.089010992695987,0.0621601614243351,21,1,4,0.3636363636363636,9.354669028318137,3.621911725219679,-0.1157470084802275,-2.19722457733622,-2.19722457733622,1,0
12987,640,49,4,0.0,1,0,1,168096.04823333345,5,96752.5008834809,130974.74269758497,103574.86107910954,1.821979597607659e-05,-0.22621911304570053,-1.077057556096356,-2.260010727496819,0.03569934682091115,48,0,5,1.0688602014904902,19.479316117722206,14.386179860610593,-0.760010280989006,-1.3581438508749268,-2.3001924303930097,2,1
14267,539,58,8,0.0,1,0,0,103869.05522898198,2,157770.78572034597,342349.7443773759,155075.52436778057,0.09900783014769214,2.0131890880581103,-1.1319065686392937,-2.3818322427784717,0.0059189119587327475,9,1,9,0.8663937571706354,19.296239800425674,13.048337202985268,-0.8796456393735678,-0.8488688698223879,-2.3563308733287505,1,1
4862,669,38,9,121858.98,1,1,0,130755.34,1,164690.8958381503,424947.298011502,136990.9842,0.016997576368571,-0.5709905792556725,-1.2342042631055998,-2.3835888771471327,0.0576771239571277,3,8,18,1.6,25.49552181319275,17.083663677857363,0.8358297079852871,-1.5163474893680884,-3.713572066704308,10,0
7751,706,32,5,88348.43,2,1,1,104181.78,1,151503.60275,248339.3925294069,142333.95629032256,0.0374575625349004,0.3961249977007352,-1.160170181667543,-2.12525107771113,0.0369795189378593,1,4,10,0.8,16.7667951770292,16.31180871481147,0.0489143747951576,-1.6582280766035324,-2.3513752571634776,3,0
3542,447,32,10,0.0,1,1,1,151815.76,1,106531.66538011696,176418.6663108651,140378.22010416666,0.1698990367953974,0.3984074073647736,-1.263019468662557,-2.659676616817994,0.0385052249554347,3,5,11,0.9615384615384616,11.136137909588404,8.010725573170143,0.1844755865284165,-1.8718021769015916,-2.5649493574615367,10,0
5242,614,39,6,0.0,2,1,1,164018.98,2,144583.47464114835,228492.9935790852,162510.11522388057,-0.1062222132553074,-0.2473488921188997,-1.127599825541362,-2.5138941866612527,0.0238838856103695,1,10,20,1.3478260869565215,18.619393942261475,19.17218012487228,0.5563450022214274,-1.1631508098056809,-2.367123614131617,9,0
14958,594,35,2,0.0,2,1,0,92494.9092924885,2,106478.12123151928,197754.38558673457,90729.7689705776,-0.04005196268289985,0.8453275572805448,-1.0799929709502507,-2.1627967218292854,0.01987414249435391,31,0,3,0.37906689551341427,9.320557450485417,3.7135586601488626,-0.45724182078533016,-1.409865584983321,-2.126583989406697,0,1
5960,450,29,7,117199.8,1,1,1,43480.63,2,122933.03178571428,191275.7350719468,154170.03027777778,0.0459097013040779,0.4297282606919257,-1.2429300475791292,-2.237552622723191,0.0378387518546829,12,6,13,0.8695652173913043,15.743263283612128,12.809818941233276,0.2783757692627032,-1.6582280766035324,-3.044522437723423,3,0
369,544,21,10,161525.96,2,1,0,9262.77,1,150320.1528301887,296940.01843898057,165752.61800000002,0.063058135967137,0.5528105507985854,-1.4344577624985135,-2.268683541318364,0.0491843784053125,1,5,10,0.8076923076923077,8.65936068567612,10.62810354088337,0.3922812724703506,-1.9924301646902065,-2.3978952727983707,3,0
12989,533,38,1,0.0,1,0,0,132814.34763768868,1,92068.01837646983,115639.2887405994,122407.40857925727,-0.03553349438090175,0.07137919352041272,-0.777907840521166,-2.600882862658816,0.04164528177441537,65,0,1,0.4994652843488292,6.6959942992613914,2.71434306594133,-0.06958746975710742,-1.8223886022652673,-2.016169193347052,0,1
3419,667,77,2,0.0,1,1,1,34702.92,2,235377.2488888889,1118406.0839173065,115747.274,0.0229895182246987,2.192850725518287,-1.36219680954083,-2.46080909820894,-0.0273917955285275,1,5,14,1.0769230769230769,11.874870811438688,9.130931632796129,0.0806665177054842,-1.7578579175523736,-3.367295829986474,3,0
8773,561,31,1,81480.27,2,1,1,65234.6,5,122788.6585,145954.52314089306,132926.86625,0.2261241794523474,0.4288861601167217,-1.5163474893680884,-1.5163474893680884,0.0529744332455618,9,3,5,0.8260869565217391,14.915687570343838,14.700496521447745,0.2438959690119312,-1.3862943611198906,-2.995732273553991,4,0
14139,654,47,8,67929.71282874217,1,1,0,136080.78362082073,2,172169.44783179092,737136.9712150643,162877.66267619468,-0.20116806739582493,-1.204220727288834,-1.4516288163737843,-2.711260519903107,0.08308342039833955,18,2,7,1.368615959465368,17.97060709396211,17.348548986214873,-0.3885922959777277,-1.2682202889902983,-3.521786543972327,6,1
10671,571,54,6,180358.96395098348,1,1,0,181425.72061178036,2,268325.6770549879,463102.542154271,225341.62727722884,-0.11059868247508445,-0.11969613379981664,-0.599646895630893,-2.8103739277931874,0.0210270622686104,15,4,23,2.628275817666619,32.65062495840678,33.57879181959865,-0.8139429915985273,-0.5010023879824334,-4.167245408302221,18,1
7056,704,50,4,165438.26,1,1,0,120770.75,4,103290.97903225808,128310.7865300465,113051.87733333334,0.012903404835908,-0.3054928128340471,-1.3705460041517514,-2.19722457733622,0.0537577202873494,10,4,10,1.04,20.673421829229824,26.694530128717386,-0.0491010107344679,-1.0986122886681098,-3.295836866004329,3,1
66,675,21,8,98373.26,1,1,0,18203.0,1,132253.73942424243,268454.250315199,124649.18974358974,0.1662021749140713,0.5067127314191481,-1.215639180621169,-2.2452585978023274,0.0497875818222773,1,3,7,0.5,14.27471106132524,8.781940040584125,0.2151394087972116,-1.1786549963416462,-2.5649493574615367,1,0
6933,719,49,5,105918.1,1,1,1,16246.59,1,153022.94742690056,237176.1169636289,152685.0882142857,0.1961148789262905,0.8831090916785507,-1.104443208978903,-2.374905754573672,0.0403651319389879,8,7,12,1.24,14.73421531767386,9.86715715176625,0.5855441845260755,-1.6739764335716716,-3.4657359027997265,5,0
8921,583,35,8,149995.72,2,1,0,42143.55,2,143155.62985576922,217580.90789124093,170843.47213333333,0.0404913613547369,-0.380929591059693,-1.01160091167848,-2.3978952727983707,0.0592457506689001,9,4,15,1.48,23.752795576317947,28.35059044001171,0.2950402960528631,-1.4403615823901663,-2.2512917986064958,3,0
29,591,39,3,0.0,3,1,0,140469.38,1,115860.45021276597,196502.99557835347,92595.47,-0.0130720815673527,0.99633741321044,-1.5686159179138452,-1.791759469228055,0.0175873527551704,20,1,10,0.8333333333333334,23.88338641952833,38.59735601688797,-1.6215745222670233,-0.8472978603872037,-3.044522437723423,2,1
11505,652,41,3,101911.61962548178,1,1,0,46522.66933610632,12,128812.83474295914,146071.16789984828,184977.79195601118,-0.06689881430313967,-2.786261152855474,-1.2572833017182923,-1.7936685545670734,0.13063193290179848,6,2,10,0.7156585194240018,21.097821838095346,15.293380892692404,0.09748708854468635,-1.6772007264789524,-2.110194990524073,7,1
2421,727,71,8,0.0,1,1,1,198446.91,2,382332.7539999999,2257185.638482424,137136.29523809525,0.1053605156578263,-1.6438439937945986,-1.256079721121362,-2.072840857648484,0.04617275893342,6,1,13,1.0,23.58410736764565,25.582212320788997,-0.4912709981033894,-1.2163953243244932,-2.602689685444384,2,1
13875,688,45,5,87139.13000805388,1,1,0,153467.2460416336,1,96101.95455074907,119478.01954139797,133841.92359952323,-0.020698410541829554,-0.5256451733316214,-1.201975314153221,-2.8397726880896617,0.0557855412659459,6,1,7,0.6822710367309486,12.31567754223709,8.01045269441412,-0.1924918399555018,-1.066289928819124,-2.8879520857378838,2,1
11517,596,30,4,0.0,2,1,0,169222.3630451768,2,162766.75234744372,200188.24957891772,168841.5495111979,-0.10819039396838497,-0.6857225951741437,-1.119479257830185,-2.103559284703348,0.028255677033108082,2,1,6,0.737451310997912,12.985451410658147,6.196416998750698,-0.6021438264219214,-0.7814827298590107,-2.263818541522332,4,1
3981,529,43,5,0.0,2,0,0,79476.63,1,183187.40789473688,214071.32651005985,225141.5897727273,0.0202027073175194,0.699293953379733,-0.9382696385929302,-2.03688192726104,0.0315014098887789,17,2,4,1.0833333333333333,19.96505411132434,11.438168861753915,0.1151614866372239,-1.349926716949016,-3.295836866004329,5,0
3796,589,59,2,0.0,2,1,1,126160.24,9,98402.5472,170613.13398750903,112714.47000000002,-0.0150378773645404,-1.617255879770643,-1.312186388966169,-2.159484249353372,0.12080711397042,7,1,4,0.6,20.14466916688001,18.650200263270083,0.7828030500914668,-0.9555114450274363,-2.5649493574615367,0,1
3445,656,46,9,143267.14,2,0,0,193099.43,1,251089.4842078793,542135.9186465343,230956.44938009788,-0.0320883145515005,0.1417840421240863,-0.6650693658054049,-2.990719731730447,0.0215125872841518,3,9,9,1.1923076923076923,26.8430973934316,34.411972556256515,1.941244851948957,-0.5753641449035618,-3.4657359027997265,9,0
4265,597,66,3,0.0,1,1,1,70532.53,4,154938.8294,188828.22382909484,188279.31861111108,0.0,-0.1909688482522422,-1.004202604197035,-1.9760631872260008,0.054242594028999,1,4,10,0.8846153846153846,20.271395718672043,15.941060629300024,0.4566036716186165,-1.2321436812926323,-2.4849066497880004,4,0
14246,668,44,4,117350.73071153685,1,0,0,167044.22535776228,8,170822.55736268582,472235.0673714843,144685.22163255897,-0.03949496506939529,-0.7512903250076801,-1.134562101996728,-2.580965103692054,0.023271180719739527,16,1,5,0.6656939478015178,18.08700134792572,19.045095964807714,-0.49440239396184227,-1.4266885650837153,-1.6468739295847796,3,1
1055,731,21,8,132312.06,1,1,0,106663.46,1,136251.81187165776,197667.19884372392,168838.76740740743,0.2602830982636663,0.5320703360404582,-1.2291087775974785,-2.528391761727739,0.04174871981532,9,1,6,1.0,13.01704435723852,11.949588835776032,-0.0184486277549989,-1.8718021769015916,-3.258096538021482,3,1
5555,732,55,9,136576.02,1,0,1,3268.17,1,145803.91246153848,327895.69929474505,151803.6404878049,0.0,0.18612904541172,-1.1375277049177832,-2.477302050402781,0.0424590059592172,3,6,14,1.28,18.90288008144005,15.293690753433957,-0.3718680918783876,-1.0986122886681098,-2.803360380906535,8,1
926,635,43,5,78992.75,2,0,0,153265.31,2,107873.2802631579,195677.6582590425,134747.2325531915,0.2321122212969699,0.6626052812107901,-1.381072417138739,-2.687324070585093,0.0425774985344323,14,5,11,1.12,16.925171369091935,12.594285069433058,-0.0726904904586537,-1.7578579175523736,-2.6741486494265287,1,0
4911,804,71,8,0.0,2,0,1,147995.96,1,114493.8071098266,233097.42892051305,138589.24411111113,-0.005194816877104,0.3199009168124936,-1.338465273430009,-2.671270949598913,0.0374547528262863,3,4,17,1.5,16.622813639070642,12.9806370665433,-0.2611090296220941,-1.2909841813155656,-2.995732273553991,6,0
4793,472,29,8,102490.27,1,0,1,181224.56,1,170908.70851851854,280446.2811079752,162515.76779999997,0.3429447511268303,0.8020619622098881,-0.9808292530117262,-2.273597556120793,0.018789864395169,8,6,21,1.76,21.92201518115655,18.733000827699577,-0.6901211023831016,-1.1676051601550612,-3.80666248977032,10,0
12607,672,44,3,0.0,1,0,0,21297.78574203911,5,86036.45585177741,119990.93773143883,139467.8473731629,-0.04494957581752243,-1.9839634503632386,-1.3572474454064791,-2.1950278687945066,0.13738836269802646,39,0,3,0.7360634718734258,13.95758061711982,11.035506094855048,-0.357711233239942,-1.7937670735281657,-2.6833566829396687,2,1
4124,695,43,1,100421.1,1,1,1,101141.28,5,97039.95862068963,119589.92789677008,145222.37833333333,0.1144103511777441,1.2794087179313998,-0.8362480242006186,-3.4011973816621555,0.0359191073738566,29,2,10,0.95,22.04635246888478,23.286324622798094,0.5097777175324317,-1.0498221244986778,-2.302585092994045,3,0
392,795,35,8,0.0,2,1,0,167155.36,1,215659.5190610329,593725.3881927634,141349.13441176468,0.0216614967811792,0.1637751248112546,-1.1318695104245922,-2.230481799092702,0.0267518195974182,1,8,19,1.3076923076923077,18.868526779982886,17.388784590465487,0.3421050291993203,-1.157452788691043,-3.555348061489413,9,0
1426,630,50,1,81947.76,1,0,1,63606.22,9,118148.35222222224,165513.5125764271,299077.065,0.0317486983145802,1.4398246359813454,-1.203972804325936,-2.302585092994045,-0.0025494523169518,9,1,7,0.9166666666666666,16.691557993351754,8.312145246854081,-0.4205426020672949,-1.5260563034950494,-3.1354942159291497,4,1
2048,660,35,6,100768.77,1,1,0,19199.61,3,133337.83024896265,177561.7371597908,162961.18071428576,-0.1195451506497826,-0.2163584049369425,-1.0462864696663698,-2.4932054526026954,0.0770328377460899,96,0,0,0.8333333333333334,15.131448525124288,7.542566716365561,0.0,-1.7047480922384253,-2.3978952727983707,0,0
4865,774,35,3,121418.62,1,1,1,24400.37,2,146411.31792452832,305567.80658977054,146078.98249999998,-0.0800427076735363,-1.2587582894069294,-1.176321272995426,-2.274933561663536,0.1190496739805585,2,2,6,0.6923076923076923,12.735931445216336,6.697191472610816,-0.1252488903127168,-1.845826690498331,-2.9444389791664407,3,0
1024,664,32,10,107209.73,1,1,1,112340.2,1,177186.44570270268,369978.68090752687,156403.25577235772,-0.0331522073169005,0.3931634390468048,-1.0959204970023984,-2.51500468094528,0.0335622365544541,7,10,20,1.32,20.26929431762444,25.236855275187537,0.1954705655083592,-0.8873031950009028,-2.833213344056216,5,0
11020,790,25,6,146160.4024150817,1,1,0,161480.4051394622,7,103290.16423741466,128217.14178149302,205163.11812798935,-0.09420153086396413,-1.7664206865213778,-1.4296323909343736,-2.752796168509708,0.07129524038508508,7,2,8,0.7015264176772394,13.58886406162881,10.356515207214175,-0.22621708334990215,-1.5384958278453396,-2.7603419049500872,1,1
10248,671,42,4,127601.94398655496,1,0,0,77716.536525191,3,130896.93953745526,181217.04184647714,171644.09051202092,0.013083438707267768,0.08138975116775948,-1.3942040317676618,-2.0048211784528442,0.054919225257648675,8,2,8,0.6643121105740428,14.26458877751875,8.658131248002672,-0.1729738213117379,-1.467255202607258,-2.6069368188804263,2,1
779,659,36,4,132578.92,2,1,0,84320.94,3,102908.09099173552,162992.86615619026,115591.35743589744,0.1233790211605047,0.3346260422045896,-1.1151415906193205,-3.012261575505202,0.0496356059217965,10,8,17,1.28,15.034445178880524,12.366921127105003,0.2166577920577654,-1.550597412411167,-2.803360380906535,4,0
13625,588,53,1,102189.99057241711,1,0,0,4386.304481850679,1,100194.9775900298,122819.19279218254,185409.745831136,-0.01711376622276828,-2.399425380908571,-0.9032971597043901,-1.8386170583010615,0.1526435967714082,12,1,4,0.5536299404046179,8.233709298658646,3.9061083320728383,0.19052953677937168,-1.3401796325357778,-2.5272256343229613,1,1
9344,684,24,8,143582.89,1,1,1,22527.27,1,150641.6169398907,353325.81151070795,126818.9568888889,0.0826917158451134,0.8311913143165652,-1.3862943611198906,-2.4423470353692043,0.0287490589377611,17,4,9,0.7916666666666666,13.422976735142226,11.020953750720144,0.5640118090662457,-1.203972804325936,-2.995732273553991,4,0
10962,689,47,6,0.0,1,1,0,47423.25415032162,2,129227.99788470459,247867.42402577077,159664.80927225316,0.08623045331628587,-0.20695508331361312,-0.9517393827345184,-2.7527463659460594,0.06365724279214957,6,4,9,0.8423013958756962,13.784586008896603,12.851814921465696,0.28539905683467354,-1.9713277064126455,-3.069939995080755,2,1
8939,559,52,2,0.0,1,1,0,129013.59,14,161649.65692307692,286413.8786696388,102637.656,0.0,-0.2863362923008539,-0.8979415932059586,-1.9095425048844383,0.0406661304358726,59,0,5,1.1176470588235294,19.74135951882839,23.760382976431632,-0.7489825795614194,-2.995732273553991,-2.995732273553991,3,1
1403,776,37,2,0.0,1,0,1,8065.0,2,169402.819122807,296324.36587160785,130117.19692307696,-0.0400053346136991,-0.5494018997181216,-1.0560526742493137,-1.749199854809259,0.0848517922359509,6,4,5,0.4210526315789473,9.5117711420404,4.244394047395867,0.7281995688805202,-1.0986122886681098,-2.19722457733622,1,0
14257,690,38,2,93173.90768956224,2,0,0,10739.322305433794,5,119805.67311380402,133134.28531095773,150425.3052092072,0.000957023007282027,-0.18716996245036355,-0.7354162493866145,-2.4132243140803,0.07755679453339837,11,2,6,0.9168783011664869,23.88213234736721,24.150690308508967,0.8740264661468684,-0.9410224809088462,-2.4450998776851205,5,1
10390,736,50,8,115815.3358215145,1,0,0,185175.7626501301,2,116893.709412674,193985.92184358244,112495.49962671135,0.08511112233591693,-0.3622960539276836,-1.2230337639816897,-2.244175552129781,0.028343448620958306,14,2,13,1.3079569073481583,14.39738002725589,14.93291553634596,-0.8084390874237319,-0.6027119845560633,-2.725726178885978,2,1
12208,621,49,7,91687.88481606501,3,0,1,90544.11152791965,1,252856.99738733307,376048.4861390061,243450.71270254374,-0.273108885254179,-0.43583966118958517,-0.7271507406627744,-2.814310300676868,0.04461948298173423,3,9,36,2.6290233814844726,31.00603013110821,29.341620922839436,-0.8178349527211782,-0.3960182946133407,-4.015465227880311,23,1
10210,714,41,4,105361.53067011858,2,0,0,116646.68753808673,2,144465.68638345815,197111.8859592839,134229.06271286454,0.018097918361856147,-0.7845047939966932,-1.9575408540399653,-1.6640725218160068,0.07222436847771156,6,1,3,0.6881339564958162,21.04486350714721,18.355268883071275,-0.4811851358107705,-1.268003708805682,-2.8774416212397824,1,1
4839,832,29,8,93833.86,1,0,1,10417.87,1,154772.6639607843,652528.8554044226,137810.56972222222,0.0392207131532813,-0.7202632775457739,-1.2547180033311711,-2.600738465313122,0.094222222918159,37,0,19,1.5789473684210529,11.621304463974836,9.804255723770368,-1.6469643156592293,-1.824549292051046,-3.4339872044851463,4,0
2714,645,33,8,149564.61,1,0,0,149913.84,1,134736.3503986711,370887.8181679589,192774.46289156628,0.2666286632539486,0.5327974126678351,-1.279610218531556,-2.57493280144572,0.0518808321269919,5,4,13,1.1153846153846154,24.93074624237464,19.273041607702563,0.0592223564358393,-1.791759469228055,-2.302585092994045,3,0
9074,674,28,5,0.0,1,1,1,151925.25,1,117313.66874074074,190241.97269387127,118709.7719847328,0.1033783544538351,0.0207688533741262,-1.1235512370153615,-2.199690669831413,0.0437216258461287,30,1,3,0.3636363636363636,7.860711123374651,3.990618596272328,0.1004167629104564,-2.19722457733622,-2.19722457733622,1,0
9860,589,51,6,103613.70000041564,1,1,0,170037.15351889233,3,144819.55916236428,271419.88215590053,117683.44375536624,-0.0998157917481575,-0.2784765841818497,-1.3024802332899257,-2.0439266536439407,0.0312555577830453,36,0,3,0.8231595908513044,17.991089607501788,12.181376094905527,-0.6159036980602063,-1.6458050968985585,-2.810281191498171,1,1
